institution,type,doi,photo_article_title,photo_journal_title,photo_journal_volume,photo_journal_issue,photo_journal_year,photo_journal_inclusive_pages,photo_article_author,transaction_status,transaction_date,issn,base_fee,lending_library,reason_for_cancellation,call_number,location,maxcost,document_type,system_id,ifm_cost,copyright_payment_method,ccc_number,copyright_comp,article_title,journal_title,volume,issue,year,pages,article_author,x_1,cited_in,creation_date,photo_item_publisher,notes_on_access,notes,randon_number_generator,journal_volume,journal_issue,journal_year,journal_inclusive_pages,status,doi_input,doi_present,oabutton_query,oabutton_queryname,oabutton_match,oabutton_url,oabutton_type,oabutton_source,oabutton_title,oabutton_oa_result
PSU,borrow,10.1037/0021-9010.71.3.500,NA,NA,NA,NA,NA,NA,NA,NA,42869.17476959491,0021-9010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Perceived organizational support,Journal of applied psychology,71,NA,1986,500-507,"Eisenberger, Huntington, Hutchison, Sowa",NA,Calgary Canadian Council of Teachers of English and Language Arts.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1037/0021-9010.71.3.500,1,10.1037/0021-9010.71.3.500,doi,https://doi.org/10.1037/0021-9010.71.3.500,https://polipapers.upv.es/index.php/MUSE/article/view/3694,article,base,NA,oa_found
PSU,borrow,10.1891/106137407780851769,NA,NA,NA,NA,NA,NA,NA,NA,42898.20375228009,1061-3749,NA,OPU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychometric properties of the Herth Hope Index in adolescents and young adults with cancer.,Journal of nursing measurement.,15,1,2007,3-23,"Phillips-Salimi, Celeste R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1891/106137407780851769,1,10.1891/106137407780851769,doi,https://doi.org/10.1891/106137407780851769,NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1016/j.neuron.2015.12.039,NA,NA,NA,NA,NA,NA,NA,NA,42807.183644363424,0896-6273,NA,ORC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estrogens Suppress a Behavioral Phenotype in Zebrafish Mutants of the Autism Risk Gene, CNTNAP2",Neuron.,89,4,2016,725-733,"Hoffman, Ellen J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.neuron.2015.12.039,1,10.1016/j.neuron.2015.12.039,doi,https://doi.org/10.1016/j.neuron.2015.12.039,http://europepmc.org/backend/ptpmcrender.fcgi?accid=PMC4766582&blobtype=pdf,article,eupmc,NA,oa_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42748.20235274306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Office Space Should Ensure Agility, Ownership, Autonomy and Growth for the People Working in it",Architecture update,NA,NA,2016,NA,NA,NA,"[Oxford, UK] ; [Malden, Mass.] : Blackwell Pub., [2004]-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.yumpu.com/en/document/view/55272882/unfolding-narratives,0,"The Office Space Should Ensure Agility, Ownership, Autonomy and Growth for the People Working in it",title,"TITLE:The Office Space Should Ensure Agility, Ownership, Autonomy and Growth for the People Working in it",NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42937.196696643514,0394-1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An examination of the benefits of warm up: A review,"New studies in athletics : the I.A.A.F. quarterly magazine for technical research, coaching information and bibliographic documentation; NSA",10,4,1995,35-42,"Tancred, T., and B. Tancred",NA,"London, New York, Pergamon Press.",NA,NA,Cannot locate online access,NA,NA,NA,NA,NA,NA,NA,NA,0,An examination of the benefits of warm up: A review,title,TITLE:An examination of the benefits of warm up: A review,NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1177/002246697400800202,NA,NA,NA,NA,NA,NA,NA,NA,42808.18368707176,0022-4669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parental Views on Sexual Development and Education of the Trainable Mentally Retarded,The journal of special education.,NA,NA,1974,-,"Alcorn, Dewaine",NA,"1987-<> : [Boston, Mass. : Interdisciplinary Nineteenth-Century Studies, with the assistance of the College of Arts and Sciences and the Dept. of English of Northeastern University, ©1987]-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1177/002246697400800202,1,10.1177/002246697400800202,doi,https://doi.org/10.1177/002246697400800202,NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42939.21058063657,1913-8059,NA,TWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,How Distinct is Servant Leadership Theory? Empirical Comparisons with Competing Theories,"Journal of leadership, accountability and ethics.",11,1,2014,11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://search.proquest.com/openview/21bc717881eef803402137cd22794faf/1?pq-origsite=gscholar&cbl=39006&casa_token=nwcxkz6tlhQAAAAA:7UVTNkgL5Ualbc7JNCwZX-PJ28ojPQqGc8YbMPH69tfNO_75zkoAs2pxylZDCxn0s-WieLNQ,0,How Distinct is Servant Leadership Theory? Empirical Comparisons with Competing Theories,title,TITLE:How Distinct is Servant Leadership Theory? Empirical Comparisons with Competing Theories,NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42916.196754247685,1930-9619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assad, Russia and analysts counter White House version of Syrian chemical attack",Ṣadá al-waṭan = The Arab American news,33,1627,2017,19,Anonymous,NA,"Amsterdam : North-Holland Physics Pub., c1984-",NA,NA,Cannot locate online access,NA,NA,NA,NA,NA,NA,NA,NA,0,"Assad, Russia and analysts counter White House version of Syrian chemical attack",title,"TITLE:Assad, Russia and analysts counter White House version of Syrian chemical attack",NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1080/00224499.2015.1023427,NA,NA,NA,NA,NA,NA,NA,NA,42605.1759355324,0022-4499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Is Pornography Really about “Making Hate to Women”? Pornography Users Hold More Gender Egalitarian Attitudes Than Nonusers in a Representative American Sample,The journal of sex research,53,1,2015,1-11,"Kohut, Taylor",NA,"Arlington, VA : The Association",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1080/00224499.2015.1023427,1,10.1080/00224499.2015.1023427,doi,https://doi.org/10.1080/00224499.2015.1023427,NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42743.18785887731,0014-7206,NA,DCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paws and effect.(Pets of the Homeless, founded by Genevieve Frederick)(Family",Family circle.,128,4,2015,56-,"Musco, Penny",NA,"New York, NY : Oxford University Press, ©1990-",NA,NA,Cannot locate online access,NA,NA,NA,NA,NA,NA,NA,NA,0,"Paws and effect.(Pets of the Homeless, founded by Genevieve Frederick)(Family",title,"TITLE:Paws and effect.(Pets of the Homeless, founded by Genevieve Frederick)(Family",NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1002/9781444315639.ch16,NA,NA,NA,NA,NA,NA,NA,NA,42892.18266820602,9781444315639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medieval Epic and History in the Romance Literatures,Epic and history,NA,NA,2009,280-292,"Duggan, Joseph J.",NA,"Chichester. W. Sussex, UK : John Wiley & Sons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1002/9781444315639.ch16,1,10.1002/9781444315639.ch16,doi,https://doi.org/10.1002/9781444315639.ch16,NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1007/s11417-012-9143-1,NA,NA,NA,NA,NA,NA,NA,NA,42913.17593255787,1871-0131,NA,NTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Jolly Hangman, the Jailed Journalist, and the Decline of Singapore’s Death Penalty",Asian journal of criminology.,8,1,2013,41–59,"Johnson, David",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1007/s11417-012-9143-1,1,10.1007/s11417-012-9143-1,doi,https://doi.org/10.1007/s11417-012-9143-1,NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1108/00483480810862251,NA,NA,NA,NA,NA,NA,NA,NA,42636.19064039351,0048-3486,NA,XFF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Intra-organizational network resources: How they relate to career success and organizational commitment,Personnel review.,37,3,2008,249-,"Bozionelos, Nikos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1108/00483480810862251,1,10.1108/00483480810862251,doi,https://doi.org/10.1108/00483480810862251,http://dro.dur.ac.uk/5564/,article,base,NA,oa_found
PSU,borrow,10.1016/0022-460X(72)90531-7,NA,NA,NA,NA,NA,NA,NA,NA,42626.19038090278,0022-460X,NA,NTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finite element analysis of the axisymmetric vibrations of cylinders,Journal of sound and vibration.,22,2,1972,143-157,"Gladwell, G.M.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/0022-460X(72)90531-7,1,10.1016/0022-460X(72)90531-7,doi,https://doi.org/10.1016/0022-460X(72)90531-7,NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42861.17265778935,0886-6708,NA,NTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The ecology of abuse and neglect: Review of the literature and presentation of data,Violence and victims.,4,2,1989,101-120,Zuravin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.ingentaconnect.com/contentone/springer/vav/1989/00000004/00000002/art00003,0,The ecology of abuse and neglect: Review of the literature and presentation of data,title,TITLE:The ecology of abuse and neglect: Review of the literature and presentation of data,NA,NA,NA,NA,oa_not_found
PSU,borrow,10.1586/14787210.2014.919221,NA,NA,NA,NA,NA,NA,NA,NA,42713.19783159722,1478-7210,NA,OWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reaching Beyond Pregnant Women to Eliminate Mother-to-Child Transmission of Syphilis in Africa,Expert review of anti-infective therapy.,12,6,2014,705-714,"Trope, Lee A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1586/14787210.2014.919221,1,10.1586/14787210.2014.919221,doi,https://doi.org/10.1586/14787210.2014.919221,NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42674.17533634259,8750-2186,NA,UMK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A Review of E-Cigarettes and Related Health Issues,Dentistry today.,34,9,2015,46-47,"Glascoe, Alison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.dentalcetoday.com/courses/229/PDF/DT_Sept_15_189.pdf,0,A Review of E-Cigarettes and Related Health Issues,title,TITLE:A Review of E-Cigarettes and Related Health Issues,NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42825.19404973379,1577-3388,NA,NTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'Hola, estáis en vuestra casa': La negociación de conflictos culturales, étnicos y de género en Flores de otro mundo de Icíar Bollaín",Iberoamericana.,9,34,2009,89-,",",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.jstor.org/stable/41676843,0,"'Hola, estáis en vuestra casa': La negociación de conflictos culturales, étnicos y de género en Flores de otro mundo de Icíar Bollaín",title,"TITLE:'Hola, estáis en vuestra casa': La negociación de conflictos culturales, étnicos y de género en Flores de otro mundo de Icíar Bollaín",NA,NA,NA,NA,oa_not_found
PSU,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42917.19674818287,0733-1290,NA,GFC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Self-monitoring, concern for appropriateness, and social support moderate the relationship between childhood exposure to violence and young adult aggression",The American journal of forensic psychology.,33,4,2015,5-36,"Audrey Masilla, Kristine M. Jacquin,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.forensicpsychology.org/33415.pdf,0,"Self-monitoring, concern for appropriateness, and social support moderate the relationship between childhood exposure to violence and young adult aggression",title,"TITLE:Self-monitoring, concern for appropriateness, and social support moderate the relationship between childhood exposure to violence and young adult aggression",NA,NA,NA,NA,oa_not_found
PSU,borrow,10.11114/jets.v4i12.1925,NA,NA,NA,NA,NA,NA,NA,NA,42911.18286813657,2324-805X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parents' Views on the Use of Technology in the Early Childhood Period,Journal of education and training studies,4,12,2016,NA,NA,NA,"Hull : Hull Centre for Gender Studies, 1991-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.11114/jets.v4i12.1925,1,10.11114/jets.v4i12.1925,doi,https://doi.org/10.11114/jets.v4i12.1925,http://redfame.com/journal/index.php/jets/article/download/1925/2071,article,oadoi,NA,oa_found
PSU,borrow,10.1016/S1574-0714(06)01007-4,NA,NA,NA,NA,NA,NA,NA,NA,42805.211329247686,9780444521453,NA,VWM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chapter 7 The Formation of Social Preferences: Some Lessons from Psychology and Biology,"Handbook on the economics of giving, reciprocity and altruism.",1,NA,2006,545-613,"Lévy-Garboua, Louis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/S1574-0714(06)01007-4,1,10.1016/S1574-0714(06)01007-4,doi,https://doi.org/10.1016/S1574-0714(06)01007-4,NA,NA,NA,NA,oa_not_found
PSU,lending,NA,NA,NA,NA,NA,NA,NA,NA,NA,42726.66309880787,9780820324715 082032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethnicity Affirmed: The Haliwa-Saponi and the Dance, Culture, and Meaning of North Carolina Powwows",Signifying serpents and Mardi Gras runners : representing identity in selected Souths,NA,NA,2003,51-71,"Ray, R. Celeste.; Lassiter, Luke E; Everett, C.S.",NA,"Athens, Ga. : University of Georgia Press, ©2003.",NA,NA,NA,Book article not journal article;PSU has the print,NA,NA,NA,NA,NA,NA,NA,0,"Ethnicity Affirmed: The Haliwa-Saponi and the Dance, Culture, and Meaning of North Carolina Powwows",title,"TITLE:Ethnicity Affirmed: The Haliwa-Saponi and the Dance, Culture, and Meaning of North Carolina Powwows",NA,NA,NA,NA,oa_not_found
PSU,lending,10.1057/s41271-016-0007-2,NA,NA,NA,NA,NA,NA,NA,NA,42828.693021562496,0197-5897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A culture gap in the United States: Implications for policy on limiting access to firearms for suicidal persons,Journal of public health policy,37,Suppl 1,Sep 2016,s110-s121,"Elizabeth Marino, Christopher Wolsko, Susan G. Keys & Laura Pennavaria",NA,"[South Burlington, Vt.], [Journal of Public Health Policy]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1057/s41271-016-0007-2,1,10.1057/s41271-016-0007-2,doi,https://doi.org/10.1057/s41271-016-0007-2,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1177/088626093008003006,NA,NA,NA,NA,NA,NA,NA,NA,42839.607925729164,0886-2605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A Stage-by-Dimension Model of Recovery from Sexual Trauma,Journal of interpersonal violence,8,3,1993,NA,"Leibowitz, Leslie",NA,"[Beverly Hills, CA] : Sage Publications, [1986]-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1177/088626093008003006,1,10.1177/088626093008003006,doi,https://doi.org/10.1177/088626093008003006,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1108/PIJPSM-03-2016-0042,NA,NA,NA,NA,NA,NA,NA,NA,42842.427760335646,1363-951X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Police militarization in the USA: the state of the field,Policing,39,4,11 2016,586-600,"Bieler, Sam",NA,"Bradford, West Yorkshire, Eng. : MCB University Press, 1997-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1108/PIJPSM-03-2016-0042,1,10.1108/PIJPSM-03-2016-0042,doi,https://doi.org/10.1108/PIJPSM-03-2016-0042,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1016/j.jbmt.2010.01.009,NA,NA,NA,NA,NA,NA,NA,NA,42583.42577920139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The efficacy of frequency specific microcurrent therapy on delayed onset muscle soreness,Journal of bodywork and movement therapies,14,3,Jul 2010,272-279,"Curtis D1, Fallows S, Morris M, McMakin C.",NA,[S.l.] : Churchill Livingstone.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.jbmt.2010.01.009,1,10.1016/j.jbmt.2010.01.009,doi,https://doi.org/10.1016/j.jbmt.2010.01.009,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1016/j.chemosphere.2005.08.017,NA,NA,NA,NA,NA,NA,NA,NA,42864.438188229164,0045-6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lead, cadmium and arsenic bioavailability in the abandoned mine site of Cabezo Rajao (Murcia, SE Spain)",Chemosphere,63,3,2006,484-489,Navarro,NA,"Oxford, New York, Pergamon Press.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.chemosphere.2005.08.017,1,10.1016/j.chemosphere.2005.08.017,doi,https://doi.org/10.1016/j.chemosphere.2005.08.017,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1504/IJSTM.2008.022124,NA,NA,NA,NA,NA,NA,NA,NA,42874.57558116898,1460-6720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Start-ups and innovation in the Vienna ICT sector: how important is the local cluster?,International journal of services technology and management,10,2-4,8 2008,299-,"Todtling, Franz",NA,"Milton Keynes : Inderscience Enteprises, 2000-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1504/IJSTM.2008.022124,1,10.1504/IJSTM.2008.022124,doi,https://doi.org/10.1504/IJSTM.2008.022124,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1007/s12283-008-0005-0,NA,NA,NA,NA,NA,NA,NA,NA,42557.405676504626,1369-7072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Segmental sequencing of kinetic energy in a computer-simulated golf swing,Sports engineering,11,1,2008,37-,NA,NA,Oxford : Published for the International Sports Engineering Association by Blackwell Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1007/s12283-008-0005-0,1,10.1007/s12283-008-0005-0,doi,https://doi.org/10.1007/s12283-008-0005-0,https://ulir.ul.ie/bitstream/handle/10344/2211/Kenny%20(2008)%20Computer%20simulated%20segmental%20sequencing%20of%20kinetic%20energy.pdf?sequence=2,article,oadoi,NA,oa_found
PSU,lending,10.1111/puar.12608,NA,NA,NA,NA,NA,NA,NA,NA,42796.65111724537,0033-3352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Discovering Collaborative Advantage: The Contributions of Goal Categories and Visual Strategy Mapping,Public administration review,76,6,December 2016,912-925,NA,NA,"<January/February 2016->: Hoboken, NJ : Wiley Blackwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/puar.12608,1,10.1111/puar.12608,doi,https://doi.org/10.1111/puar.12608,https://strathprints.strath.ac.uk/58853/1/Bryson_etal_PAR_2016_Discovering_collaborative_advantave_the_contributions.pdf,article,oadoi,NA,oa_found
PSU,lending,10.1016/j.euroecorev.2006.08.004,NA,NA,NA,NA,NA,NA,NA,NA,42710.467813923606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Optimal taxation of car ownership, car use and public transport: Insights derived from a discrete choice numerical optimization model",European economic review,51,5,2007,1177-1204,NA,NA,Amsterdam : North-Holland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.euroecorev.2006.08.004,1,10.1016/j.euroecorev.2006.08.004,doi,https://doi.org/10.1016/j.euroecorev.2006.08.004,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1016/S0003-2670(98)00517-0,NA,NA,NA,NA,NA,NA,NA,NA,42797.425362002316,0003-2670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spectrophotometric determination of nicotine,Analytica chimica acta,379,1,1999,75-,NA,NA,"Amsterdam, Elsevier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/S0003-2670(98)00517-0,1,10.1016/S0003-2670(98)00517-0,doi,https://doi.org/10.1016/S0003-2670(98)00517-0,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1080/14697017.2010.516489,NA,NA,NA,NA,NA,NA,NA,NA,42676.41498634259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reinventing Organization Development: How a Sensemaking Perspective Can Enrich OD Theories and Interventions,Journal of change management,10,4,2010,421-438,"Werkman, Renate",NA,"[London] : Henry Stewart Publications, 2000-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1080/14697017.2010.516489,1,10.1080/14697017.2010.516489,doi,https://doi.org/10.1080/14697017.2010.516489,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1006/enrs.2002.4330,NA,NA,NA,NA,NA,NA,NA,NA,42859.72891056713,0013-9351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metal Levels in Fish from the Savannah River: Potential Hazards to Fish and Other Receptors,Environmental research,89,1,May 2002,85-97,"Burger, Joanna",NA,"Amsterdam, Elsevier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1006/enrs.2002.4330,1,10.1006/enrs.2002.4330,doi,https://doi.org/10.1006/enrs.2002.4330,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1103/PhysRevLett.101.248103,NA,NA,NA,NA,NA,NA,NA,NA,42556.436013969906,0031-9007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temporal analysis of active and passive transport in living cells,Physical review letters.,101,24,2008,248103,"Arcizet, Delphine",NA,"[Woodbury, N.Y., etc.] American Physical Society.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1103/PhysRevLett.101.248103,1,10.1103/PhysRevLett.101.248103,doi,https://doi.org/10.1103/PhysRevLett.101.248103,https://openaccess.leidenuniv.nl/bitstream/handle/1887/62712/PhysRevLett.101.248103.pdf?sequence=1,article,oadoi,NA,oa_found
PSU,lending,10.1111/hoeq.12212,NA,NA,NA,NA,NA,NA,NA,NA,42809.66896435185,0018-2680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moral Outrage and Musical Corruption: White Educators' Responses to the 'Jazz Problem',History of education quarterly,56,4,2016,590-eoa,"Hardesty, Jacob",NA,"[Bloomington, IN., etc. Indiana University, etc.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/hoeq.12212,1,10.1111/hoeq.12212,doi,https://doi.org/10.1111/hoeq.12212,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/105FCB895D553DF623313787C2F33EFC/S0018268000048779a.pdf/div-class-title-moral-outrage-and-musical-corruption-white-educators-responses-to-the-jazz-problem-div.pdf,article,oadoi,NA,oa_found
PSU,lending,10.1016/j.micron.2004.02.003,NA,NA,NA,NA,NA,NA,NA,NA,42718.46889074074,0968-4328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Radiation damage in the TEM and SEM,Micron : the international research and review journal for microscopy,35,6,2004,399-409,"Egerton, RF",NA,"1993- : Oxford ; New York : Pergamon Press, ©1993-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.micron.2004.02.003,1,10.1016/j.micron.2004.02.003,doi,https://doi.org/10.1016/j.micron.2004.02.003,http://nparc.nrc-cnrc.gc.ca/nparc/eng/view/object/?id=97ec4d46-7db6-4aa0-819b-efc254cdb1d7,article,base,NA,oa_found
PSU,lending,10.1111/j.1467-9450.1995.tb00964.x,NA,NA,NA,NA,NA,NA,NA,NA,42836.771049965275,0036-5564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acculturative stress among young immigrants in Norway,Scandinavian journal of psychology,36,1,1995,10-24,NA,NA,"Oxford, UK Blackwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1467-9450.1995.tb00964.x,1,10.1111/j.1467-9450.1995.tb00964.x,doi,https://doi.org/10.1111/j.1467-9450.1995.tb00964.x,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1016/j.chb.2016.01.037,NA,NA,NA,NA,NA,NA,NA,NA,42695.60642653935,0747-5632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Evaluating the influence of YouTube advertising for attraction of young customers,Computers in human behavior,59,NA,2016,165-172,NA,NA,1985- New York : Pergamon <2013-> Amsterdam : Elsevier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.chb.2016.01.037,1,10.1016/j.chb.2016.01.037,doi,https://doi.org/10.1016/j.chb.2016.01.037,NA,NA,NA,NA,oa_not_found
PSU,lending,NA,NA,NA,NA,NA,NA,NA,NA,NA,42668.655732175925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cartoon Hypnotherapy: An Innovative Treatment Approach for Childhood Emotional Disturbances,Cartoon Hypnotherapy: An Innovative Treatment Approach for Childhood Emotional Disturbances,NA,NA,1986,15p,"Crowley, Richard J; Mills, Joyce C",NA,1986-04-00,NA,NA,NA,ERIC report from Paper presented at the Annual Convention of the American Association for Counseling and Development 1986,NA,NA,NA,NA,NA,NA,NA,0,Cartoon Hypnotherapy: An Innovative Treatment Approach for Childhood Emotional Disturbances,title,TITLE:Cartoon Hypnotherapy: An Innovative Treatment Approach for Childhood Emotional Disturbances,NA,NA,NA,NA,oa_not_found
PSU,lending,10.1016/j.jad.2016.03.047,NA,NA,NA,NA,NA,NA,NA,NA,42688.62244629629,0165-0327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Similarities between emotional dysregulation in adults suffering from ADHD and bipolar patients,Journal of affective disorders,198,NA,20160701,230,"Hélène Richard-Lepouriel, Bruno Etain, Roland Hasler, Frank Bellivier, Sébastien Gard, Jean-Pierre K",NA,[Place of publication not identified] : Elsevier Inc.,NA,NA,NA,Book series chapter but has chapter level DOI,NA,NA,NA,NA,NA,NA,10.1016/j.jad.2016.03.047,1,10.1016/j.jad.2016.03.047,doi,https://doi.org/10.1016/j.jad.2016.03.047,https://archive-ouverte.unige.ch/files/downloads/0/0/0/8/9/0/4/2/unige_89042_attachment01.pdf,article,oadoi,NA,oa_found
